2AW37v0bDyuOzGP3XnmFuA,0.0407,0.636,192427,0.873,1.27e-06,0,0.0372,-4.672,0,0.071,165.071,0.908
46n2EGFnPC3tzWCN1Aqe26,0.354,0.55,284760,0.587,0.0,2,0.128,-6.279,1,0.0329,165.975,0.466
7gmaeOje1ElNhs6NYCXNu9,0.5,0.814,236360,0.734,0.0,7,0.295,-10.055,1,0.0398,95.678,0.611
73l8yFvq0BOxeVWBCqgHrX,0.17,0.827,200568,0.817,0.0,10,0.781,-9.712,0,0.0488,105.128,0.798
5cTpd2BfpAXagw1BNBV9Ln,0.247,0.784,191280,0.571,0.0,1,0.323,-19.951,0,0.0582,97.713,0.857
4lUCiKJLh6vXW8NgU3Fqx4,0.187,0.685,326907,0.857,6.18e-05,2,0.0679,-6.926,0,0.0445,178.053,0.963
7ACPeH23lUJcrgnXBErFb2,0.583,0.641,247893,0.855,5.69e-06,0,0.115,-6.104,0,0.033,88.643,0.973
5a9qsYb1nfqmLZak4pMdXt,0.734,0.509,232187,0.688,0.0,5,0.194,-7.691,1,0.0405,104.481,0.809
48QmG1dfvMuYLxMPt7KSRA,0.0466,0.742,221176,0.882,0.0,7,0.206,-2.862,1,0.117,102.04,0.463
3mFNc5EQn30irR983Wg9OD,0.468,0.876,236587,0.64,0.0,6,0.143,-5.264,1,0.392,97.169,0.729
0k2GOhqsrxDTAbFFSdNJjT,0.106,0.951,218573,0.6,0.0,0,0.0712,-4.675,0,0.0685,125.04,0.822
6srBp90EwADKAF7PorGiUC,0.715,0.662,271766,0.776,0.000411,8,0.106,-4.707,1,0.0457,90.838,0.724
4UHRMwbbiZ7tkeEkhyN7iB,0.39,0.527,279850,0.59,0.0,2,0.223,-8.897,0,0.0347,96.687,0.881
16c6awlmGfeusU7zoVu5yc,0.37,0.75,231410,0.64,0.0,4,0.122,-4.537,0,0.0365,92.038,0.645
06p2Ij0lXD45LODQDCov0u,0.622,0.783,237027,0.693,8.3e-06,9,0.109,-5.056,1,0.027,106.991,0.528
2DNyZP4Py6f4zMASLBnIu6,0.175,0.589,247693,0.552,0.0,9,0.106,-5.707,1,0.0268,88.535,0.311
7gqIqyeCaV2xNtfZWxEphD,0.306,0.662,169533,0.798,0.0,8,0.174,-4.627,1,0.0335,141.007,0.542
5tq6gO0LuNjmo9SRT1UcMv,0.0345,0.891,152000,0.926,0.0,2,0.278,-5.271,1,0.155,110.021,0.693
3K9h28l1trUlOMkiAh09Pb,0.0529,0.958,113868,0.807,0.000654,6,0.924,-8.793,1,0.241,109.239,0.87
1f2AyplMMO29MHBkjfFRmc,0.0809,0.893,175856,0.851,0.00143,1,0.0246,-6.42,1,0.112,110.005,0.837
4llRitxwDsJF4NJbXPfatx,0.243,0.808,246316,0.754,0.0,0,0.117,-3.774,0,0.156,95.046,0.726
6HOMz6FCZqLjTg3Eey0vm2,0.199,0.787,243623,0.677,0.000316,11,0.0584,-2.825,1,0.228,179.951,0.966
2TCklWS3S4Zg6e2m2MBoYm,0.527,0.867,234402,0.766,8.5e-05,6,0.111,-3.542,1,0.124,91.023,0.607
0CnlKa2jjIMzG0gLN1KZbD,0.354,0.626,238867,0.357,0.0,2,0.0552,-7.166,0,0.0631,179.869,0.401
4EI8VuxUuIHKfafU72emqz,0.0264,0.84,201400,0.476,0.0,0,0.0865,-7.918,1,0.0629,139.987,0.767
6xkryXuiZU360Lngd4sx13,0.139,0.669,243493,0.727,0.0,7,0.123,-7.588,1,0.0353,102.322,0.807
12N5Qmt5TAs881z17sWUvV,0.0352,0.718,237533,0.963,0.00681,10,0.101,-13.968,0,0.0536,129.989,0.361
6JZM39xPzUeqeLpdX2YsUf,0.0139,0.637,233107,0.952,0.000227,6,0.0808,-8.122,0,0.035,150.049,0.678
3qsKp1cU3dq3bfc2Ymjqve,0.0732,0.73,197107,0.707,1.18e-06,11,0.101,-11.793,0,0.066,103.009,0.715
3lVoMDiuzWhYjnfU062PWJ,0.0175,0.615,186000,0.949,4.72e-05,5,0.332,-1.682,0,0.0463,127.021,0.555
0FMM0rvyhFb4E6r2f7UZKu,0.237,0.819,197625,0.777,0.0,9,0.0987,-7.803,1,0.0434,120.011,0.939
6TMMPqkkvdxaLoE85vCSHV,0.026,0.655,225602,0.908,8.23e-05,11,0.0917,-4.363,0,0.0809,127.145,0.783
5qQlDGIyNY5MhNXR2hqxqi,0.00746,0.761,240360,0.692,0.0314,0,0.725,-12.709,1,0.0401,138.97,0.74
1D008uk5zUcMQYE8HBkgdI,0.00238,0.749,358947,0.692,0.164,0,0.282,-13.241,1,0.0365,138.975,0.855
4bi3HnzmJdrzdCzUBW4BBx,0.0411,0.805,332267,0.931,0.000375,1,0.122,-9.076,1,0.0515,143.53,0.897
4Ofg5uuH7qqDIXpAJMpXZV,0.45,0.643,250107,0.809,1.22e-06,7,0.154,-3.275,1,0.028,112.677,0.499
78DVpEWwmJFC25KGz8fJuE,0.00737,0.634,310813,0.854,2.49e-06,11,0.0664,-3.444,1,0.0369,148.003,0.564
0mvocLIWUnT10znvIXwHGr,0.113,0.64,352160,0.693,5.62e-06,2,0.0978,-5.735,1,0.0235,97.159,0.698
7M8sGCxjrx4tKV1m0g9JDA,0.0744,0.791,300493,0.945,7.42e-06,11,0.158,-6.133,0,0.0588,111.36,0.886
1nF3uKTNNsXswzU5NPEDZc,0.457,0.459,223123,0.587,0.0,2,0.214,-8.868,1,0.0418,104.281,0.741
4JPKPMBj03iHQ6zrOJzEKd,0.188,0.752,252616,0.824,0.0,2,0.422,-5.54,1,0.0335,113.298,0.889
2LsbizbOeNa4x6qsi2jAMb,0.52,0.871,261200,0.481,5.54e-05,7,0.0809,-9.068,1,0.0383,103.063,0.664
5omgFpiMt1CGHjQGfkwzvz,0.743,0.715,254267,0.358,0.0133,5,0.104,-15.522,1,0.033,145.751,0.742
3AR1c3Dssq51WlGGkuYJNj,0.528,0.818,288053,0.723,0.000591,7,0.0905,-6.702,0,0.0296,98.049,0.748
2GcjfckZexh9wRRjg9KtQG,0.151,0.879,303107,0.718,2.75e-05,0,0.0513,-12.984,1,0.0523,130.167,0.891
5fq4jxlqyjAVFLOB0lZIdT,0.161,0.724,247596,0.954,0.000637,4,0.0516,-5.027,1,0.0493,125.043,0.952
7f698P4uIhoNM4E3XkgvL3,0.00528,0.87,284267,0.549,5.83e-05,11,0.0561,-12.853,1,0.0878,130.802,0.499
7klcjsUjOT35E862g1BlSC,0.023,0.741,213107,0.779,0.000788,0,0.12,-5.904,1,0.0421,100.001,0.834
0wQCKR9OFjYu5Kzrk7WivJ,0.199,0.648,343413,0.846,4.23e-06,0,0.0803,-6.731,1,0.0424,160.075,0.815
6kQYMqjobmB8MkWwa9OUyA,0.519,0.629,290973,0.703,0.0,2,0.11,-4.875,1,0.0504,144.016,0.402
12guUhwhDzAlmzccdi9Yzo,0.00733,0.431,252453,0.895,7.7e-06,2,0.11,-6.315,1,0.0747,177.538,0.593
3ZFfwUQxXspg5hhJXyFR8J,0.0033,0.476,258013,0.89,0.000324,7,0.0574,-5.215,1,0.0527,94.017,0.434
2Y7mhnRtd2tvYuhFx122OM,0.195,0.438,198107,0.953,0.000364,11,0.0471,-4.357,1,0.0738,89.4,0.676
3VDJrFMOFyYFGPtIocqkeP,0.641,0.536,206707,0.665,0.000608,3,0.113,-7.743,1,0.0367,140.256,0.243
0XFQb7pNfT90A7fRxjMWgz,0.0071,0.45,252443,0.878,0.0,9,0.0908,-4.592,1,0.0827,199.844,0.744
4ZIxw3u6TeexXd8rK9DqhL,0.313,0.527,224080,0.75,0.0,8,0.0484,-8.935,0,0.048,89.97,0.323
0tzixmHNQfE6S6SirSToxW,0.641,0.276,237467,0.572,0.0,1,0.2,-7.818,1,0.0377,77.986,0.285
53pZ8y3yMYUNpclGwIufu0,0.118,0.791,255760,0.86,0.105,2,0.0614,-8.282,1,0.0451,122.3,0.906
5UPd6Gyj4aoaTUTlpWSak5,0.772,0.552,276600,0.303,0.0,2,0.119,-10.579,1,0.0429,85.921,0.336
75EveQXAVJzwuEO9gjfyGZ,0.0426,0.723,243413,0.777,3.68e-06,7,0.0451,-3.503,1,0.108,91.017,0.961
4PHX6bpHDxiR9RGzAKWcyk,0.0106,0.82,200587,0.813,4.84e-05,1,0.0893,-3.646,1,0.0268,126.026,0.893
7qCAVkHWZkF44OzOUKf8Cr,0.443,0.628,205907,0.69,0.0,8,0.113,-5.83,1,0.0511,179.908,0.66
7IJuVH1YPmWEKemtZigmHK,0.242,0.354,187400,0.531,0.0,11,0.203,-10.565,0,0.109,169.735,0.439
37amjDwMG9SQQ1xQETzBm9,0.524,0.403,156307,0.809,0.0,10,0.305,-6.82,0,0.0541,155.087,0.721
6Xj4KkWScUvO3LiowRl7GK,0.543,0.551,289747,0.442,0.0,0,0.063,-8.9,0,0.0295,96.333,0.422
114xlNyBqwTIkOdrU8LajN,0.34,0.348,250000,0.536,0.0,5,0.209,-5.76,1,0.0313,150.586,0.199
6ea3gVkbrhghwfoio3NFpi,0.53,0.536,237440,0.378,0.0,0,0.115,-6.702,1,0.0266,133.858,0.147
3reCcj2BzaDnnrlnZ0aq2X,0.518,0.606,228493,0.738,0.0,1,0.158,-4.159,0,0.0316,110.99,0.258
7Cg58yt6PVyvckydVLRZsp,0.398,0.771,215427,0.436,0.0,11,0.154,-6.531,1,0.0485,122.917,0.188
09QfIIP4NUx4A3thmovb2o,0.178,0.648,225413,0.727,0.0,0,0.335,-5.45,1,0.0361,169.941,0.839
0WajUW5XINeraP2w0F3F8E,0.0215,0.824,183973,0.738,0.0,6,0.0495,-5.431,1,0.0867,119.973,0.961
4u7EnebtmKWzUH433cf5Qv,0.271,0.414,354320,0.404,0.0,0,0.3,-9.928,0,0.0499,71.105,0.224
5T8EDUDqKcs6OSOwEsfqG7,0.0475,0.559,209413,0.868,0.000176,5,0.776,-5.276,1,0.17,156.295,0.609
5vdp5UmvTsnMEMESIF2Ym7,0.112,0.933,214653,0.528,0.312,5,0.163,-6.472,0,0.161,109.967,0.754
57Lp2gmC8OVub54oS6AgFy,0.14,0.672,241268,0.771,1.13e-06,0,0.23,-9.437,1,0.0329,147.12,0.819
1zNF6uj44MFeuiOaC1A1Pk,0.0494,0.411,514221,0.798,0.0,1,0.991,-5.499,1,0.0769,93.165,0.542
11Wikjc2napn97yCnfVla8,0.303,0.671,169133,0.584,4.91e-06,9,0.244,-10.771,1,0.0303,108.67,0.718
6owthHOJo06koXPXe7xBG9,0.196,0.709,227307,0.832,0.0,7,0.116,-5.779,1,0.0485,139.619,0.91
6S4nC68r7aWfJp4VXq87D6,0.534,0.771,339333,0.36,8.21e-05,0,0.207,-15.093,1,0.0308,96.888,0.508
3aq24MP7kO5RJW7zt20D4F,0.102,0.836,231320,0.662,0.000107,6,0.112,-11.936,0,0.0543,115.103,0.924
4eKPDjDlVhQ2VknSaCJQ68,0.915,0.922,222589,0.527,0.816,5,0.103,-13.247,1,0.15,102.853,0.969
0lIMz3WXnrQv0TpIYZpu2y,0.615,0.332,274599,0.498,0.0,7,0.33,-7.364,1,0.0289,137.561,0.241
2HQVG3qBtl2mg1IBTnESBX,0.506,0.72,237140,0.874,0.000519,5,0.334,-5.599,0,0.0327,91.422,0.915
2oeyvFG0mFFDHUxhPVObNk,0.121,0.831,173867,0.789,0.0,0,0.328,-5.498,1,0.0661,101.035,0.827
5v0jVSPTspMrhweCCEfh5b,0.0965,0.805,188825,0.738,0.0,4,0.123,-5.905,0,0.0644,95.012,0.524
5G9apJpojORVj2gwLgmSrD,0.175,0.689,213307,0.787,0.0,11,0.0559,-5.097,1,0.217,109.956,0.831
4cqiLvFRDuV8ClE61eMmZx,0.171,0.705,351027,0.866,0.000162,8,0.645,-5.036,0,0.0563,127.986,0.816
4plFHRIYpyvO46CWG2UMvG,0.0068,0.535,262550,0.928,9.18e-06,5,0.109,-2.025,0,0.0823,154.872,0.116
6JyxQWqDiiT0NFlNCla1DM,0.00188,0.521,243567,0.879,0.765,0,0.207,-4.829,1,0.0417,167.99,0.105
7anRsNjcOSrNYf2FjYopCH,0.257,0.63,226093,0.705,0.0,9,0.0384,-6.075,0,0.0306,125.945,0.449
2i3N3ebZ7llNszrCYLEvsp,0.186,0.63,238507,0.77,0.0,7,0.0873,-4.741,1,0.0318,123.949,0.599
5bhDnWdKWLVFppOpQvNNox,0.0183,0.596,212187,0.816,0.0,10,0.193,-7.642,0,0.0339,96.969,0.791
5Fh9fyHRnSwKLo4asG6fEX,0.407,0.574,267017,0.925,0.0,8,0.259,-3.729,0,0.0648,95.738,0.905
3QHMxEOAGD51PDlbFPHLyJ,0.345,0.656,252347,0.877,0.0,0,0.349,-3.231,0,0.0342,105.018,0.894
47TyfLrGhYHHyyQWk64d0M,0.659,0.574,280453,0.802,5.07e-06,7,0.0765,-3.976,1,0.0316,93.537,0.739
361VJCtpxxjA32lh4P0jZU,0.000214,0.644,217411,0.792,1.43e-05,9,0.102,-8.95,0,0.0311,123.927,0.482
4xm2RpQtpFVlPlO1v4BrBr,0.191,0.294,206573,0.509,0.0,7,0.177,-8.138,1,0.0336,110.949,0.26
14FAtIQZsRYeu8zVI33l7f,0.0144,0.577,219373,0.676,1.36e-05,8,0.424,-7.575,1,0.0331,139.418,0.374
7JEnT0uFWcwZqNZWv7hC9N,0.238,0.605,168345,0.349,0.0,3,0.0753,-13.719,1,0.096,99.362,0.6
2d6Rpz91tksIznqw75Fdpq,0.259,0.687,167213,0.384,0.0,7,0.0825,-11.457,0,0.101,99.854,0.659
0F9DOXIFk0rJW9AmDkUuSz,0.0206,0.613,194693,0.655,1.16e-06,2,0.224,-9.229,1,0.0288,138.854,0.557
5fSDXbY8o9pA3TKwAbfwML,0.201,0.745,237387,0.924,5.01e-05,5,0.121,-3.898,1,0.0355,103.033,0.909
48svUiwMMYQRPyesVEnof1,0.0267,0.643,312400,0.576,0.0,7,0.273,-6.896,1,0.0303,97.022,0.699
5cfyheAkmqThtjovwfQnD4,0.288,0.705,235893,0.666,0.0,11,0.0804,-5.338,1,0.132,171.503,0.944
7mHFWWfVlhqGjeIQ5qt9i2,0.23,0.717,246388,0.881,0.0,0,0.135,-3.21,1,0.0538,103.996,0.685
1Oo6Wp6Qwq6cRvRRXxTbLe,0.0233,0.757,177480,0.843,0.0,2,0.0164,-2.528,1,0.049,152.029,0.859
672zDo2nzWSoIIQ7zD5kuj,0.117,0.785,228640,0.734,1.13e-06,6,0.185,-4.686,1,0.0778,94.049,0.561
6b2HYgqcK9mvktt4GxAu72,0.222,0.771,231604,0.885,0.0,8,0.0918,-3.66,1,0.0508,128.031,0.826
3QwBODjSEzelZyVjxPOHdq,0.0559,0.832,209453,0.772,0.000486,10,0.44,-5.429,1,0.1,96.016,0.704
0mnAmQX1pciMncT2qFCNmK,0.0721,0.689,207680,0.808,0.0,0,0.241,-3.28,1,0.0572,91.012,0.674
2IzV2SPZQLadtA46ni3ICq,0.18,0.796,246062,0.766,1.53e-06,1,0.164,-4.237,1,0.0422,121.008,0.846
77dMSg2VHi2wwXjXNrmcrZ,0.192,0.566,227518,0.531,0.0,6,0.179,-6.635,1,0.0716,118.96,0.367
132ALUzVLmqYB4UsBj5qD6,0.323,0.767,256972,0.709,0.0,1,0.0745,-4.47,1,0.336,171.993,0.72
1O9FJyTicBMSqIv0RLRy4i,0.0617,0.801,191187,0.629,0.0,1,0.0702,-5.213,1,0.0615,92.012,0.835
3DmQvbSuwGoDJkDm369GEz,0.0621,0.586,178200,0.849,0.0,0,0.0809,-4.923,1,0.0445,173.938,0.534
4F4bzCA8RWoyKQDfeFGolM,0.25,0.527,258542,0.91,0.0,0,0.0857,-2.659,1,0.122,95.943,0.329
1xYBeQ5u8uaJ3oBWktjGyJ,0.944,0.809,234080,0.216,0.00799,8,0.0894,-12.103,1,0.0353,99.1,0.236
2G3ud9WTxl6uYRG75X6Ib0,0.913,0.857,250653,0.266,0.0483,7,0.11,-13.914,0,0.0442,96.962,0.264
7kWFRZdedr2gtfE8JDumVZ,0.934,0.53,197907,0.196,1.65e-05,0,0.219,-10.915,0,0.0602,92.661,0.144
5gEUDNQvoQjdjklrwPdGwD,0.551,0.761,167867,0.296,0.000492,0,0.134,-10.22,1,0.0484,127.938,0.579
1YlXMOHqJVWzFaaQLeekPt,0.492,0.509,226280,0.382,0.488,1,0.142,-10.292,0,0.0489,139.977,0.0793
0dRY4OrSY53yUjVgfgne1W,0.458,0.461,212560,0.715,1.56e-05,4,0.719,-6.246,0,0.0281,86.09,0.455
0fHTVPRRKmWaRuIwrsNTMp,0.494,0.591,261627,0.777,0.0,9,0.383,-6.307,1,0.0401,123.264,0.621
7qIw4D1PcDHigDohKkLB0W,0.148,0.532,235560,0.884,6.76e-06,7,0.154,-4.941,1,0.0398,128.074,0.781
0jePqZlutXGa8xz6NNyKAy,0.225,0.647,217373,0.853,0.00505,4,0.261,-7.075,0,0.0286,108.698,0.781
5RXIOm3I9Pl9qKqMyZmuoy,0.075,0.703,167560,0.575,0.0,7,0.128,-8.675,0,0.049,100.402,0.829
1aUq8rjW1EwkAkMri4VfJy,0.213,0.836,197101,0.826,6.03e-06,11,0.0814,-2.66,0,0.0461,102.025,0.579
2rurDawMfoKP4uHyb2kJBt,0.234,0.695,172235,0.636,0.0,5,0.081,-4.654,1,0.317,174.14,0.575
4UGqAW9i7NtE5mW9xzm6yk,0.00112,0.857,190654,0.829,0.015,0,0.255,-0.484,1,0.0842,106.993,0.208
6mmPpaltUZK7xjNlBPQQ0p,0.356,0.869,224997,0.694,0.00125,1,0.0878,-3.35,0,0.0783,90.02,0.511
4uVEdikP5eLUy8Dq6gjiPV,0.34,0.758,197383,0.888,0.00139,1,0.144,-2.851,1,0.0706,107.039,0.408
7guVlnmdqpcFjJmwP6RSRr,0.473,0.704,316960,0.687,0.0,8,0.0784,-10.302,1,0.133,111.932,0.645
6Fu5E5nuKfVOecwBmWLi7O,0.292,0.82,275200,0.838,0.0422,0,0.266,-8.091,1,0.0483,105.065,0.83
3C49pPU93J7hGU6zgHWyoJ,0.436,0.71,261007,0.864,0.0011,5,0.0748,-7.647,1,0.038,120.239,0.918
0mZSsVl46LNZytJBIBrCEz,0.0929,0.763,292573,0.869,0.0,8,0.961,-6.868,1,0.0506,104.714,0.947
7bWZjdVacJiLh8y3dcwoYj,0.747,0.573,272427,0.816,0.000816,4,0.0829,-7.332,1,0.0433,94.853,0.852
40vzZFWG1h60TdZPuxuX3Y,0.355,0.781,197477,0.662,0.0,0,0.161,-3.825,1,0.0336,91.999,0.686
0UXlu64mDLvfzR8IXMz06J,0.437,0.588,185723,0.452,0.0,7,0.344,-4.75,1,0.0268,139.953,0.734
2MnLkFqY9Rpg9s3Zv6ZJdK,0.656,0.727,197333,0.546,0.0,0,0.122,-4.572,1,0.0437,106.891,0.69
7uZ5C69LskNw0B4szvVWI5,0.382,0.805,235435,0.61,0.0,9,0.153,-4.261,0,0.0372,125.023,0.805
3qx4POjFiODHPwCBjq8IEW,0.391,0.639,191880,0.516,0.0,0,0.259,-4.418,1,0.0296,94.931,0.759
5VPE5zlvyWg3BScBrM5J24,0.203,0.883,183356,0.73,0.0,4,0.111,-7.006,0,0.102,94.981,0.492
6SXM2tia1n9nkfxVtyxxh9,0.0191,0.521,153000,0.703,0.0302,2,0.132,-7.01,1,0.123,151.905,0.797
52bakRgR9MbWLO3l5AWJPw,0.524,0.769,161952,0.882,0.561,10,0.152,-6.064,0,0.0397,98.014,0.794
3HrfjIm4usDUk3r4IpvLeX,0.19,0.833,151466,0.798,0.001,0,0.305,-4.083,1,0.0474,97.989,0.74
4ZOK8MxEIakVw0BbKmMTxe,0.0957,0.847,200400,0.763,8.87e-06,0,0.327,-4.685,1,0.0631,99.979,0.762
0fea68AdmYNygeTGI4RC18,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,0.317,176.089,0.429
2beS6dD5rovBxSA1zYoSHR,0.14,0.804,309120,0.787,0.0,10,0.0927,-3.824,0,0.0746,91.974,0.562
25ZAibhr3bdlMCLmubZDVt,0.0275,0.639,222347,0.791,0.0,10,0.362,-4.443,0,0.253,92.603,0.939
6D2TCm4nf5nxAcdGJ7w3QP,0.0272,0.903,217360,0.817,0.000311,8,0.242,-3.972,1,0.095,102.014,0.732
7COfe3P7KgfwDwIRB8LIDw,0.0168,0.548,185040,0.704,2.25e-05,11,0.143,-4.838,0,0.0777,104.666,0.288
2UW7JaomAMuX9pZrjVpHAU,0.213,0.812,234353,0.479,1.21e-06,2,0.0756,-5.678,0,0.333,169.922,0.559
5F4Luyx9KX70MJqJHrG8jC,0.113,0.746,196061,0.444,7.07e-05,4,0.186,-8.129,0,0.114,171.986,0.25
6gjhutUBc0VDId5trxGGTp,0.099,0.887,224842,0.598,0.00179,6,0.101,-6.89,1,0.1,95.01,0.768
4SjLumQomYfoEs6EhjGA4z,0.103,0.752,153836,0.6,0.00551,11,0.0554,-9.687,0,0.0931,79.994,0.608
2uvoAHdthe0bSCD0qIRBta,0.345,0.808,197647,0.571,4.48e-06,0,0.0844,-5.161,0,0.0656,170.037,0.62
4qu63nuBpdn0qHUHuObEj1,0.00226,0.721,154983,0.738,4.41e-06,7,0.118,-4.77,1,0.0403,119.976,0.637
22vgEDb5hykfaTwLuskFGD,0.0427,0.842,181027,0.734,0.0,1,0.106,-5.065,0,0.0588,137.958,0.952
4wNIkl5XGiAACjFBlDWuSd,0.00839,0.852,180645,0.698,1.03e-06,9,0.0773,-7.206,1,0.0629,113.039,0.324
0DiDStADDVh3SvAsoJAFMk,0.108,0.795,183000,0.496,0.0,0,0.0645,-5.883,1,0.0722,94.01,0.874
2VEsmoek0sol9MnJFyoG9e,0.0296,0.667,175093,0.954,0.0,2,0.331,-3.462,1,0.0817,114.03,0.807
4khWEpnaijN0G1x019Uzdr,0.117,0.734,216753,0.685,0.0,0,0.109,-5.37,1,0.0453,92.042,0.754
0cubEBmB9wjsdBwXNFmzFy,0.261,0.612,176087,0.697,0.0,0,0.347,-5.476,1,0.0387,91.976,0.633
2pIIRKRwWSi1Sb29VYLOOa,0.434,0.667,144632,0.571,0.0,0,0.188,-6.675,1,0.0245,95.022,0.651
1mlGScrDQqHqmhdIqE8MmA,0.126,0.69,231533,0.973,0.0,2,0.101,-3.588,1,0.0492,143.957,0.772
4Q1oBLFPK9R4eUHkNlihlF,0.00811,0.543,180552,0.876,0.0,0,0.338,-4.889,1,0.0494,142.995,0.637
6OzUIp8KjuwxJnCWkXp1uL,0.0584,0.736,229065,0.727,1.91e-06,5,0.0976,-4.642,0,0.0571,94.048,0.644
6ksWMnPcHNyNoNf3y1BQCO,0.119,0.868,263293,0.764,0.00143,4,0.0918,-6.574,0,0.167,96.994,0.397
2FqoR7diymD1Eh7cVb3DMg,0.00291,0.627,274947,0.768,0.0,11,0.0598,-5.296,0,0.0325,127.953,0.237
614NVFo5csQqRnryl4jXs2,0.171,0.808,235627,0.682,1.42e-06,2,0.464,-7.128,1,0.0963,89.987,0.491
4kAtRwNRLMKuoCbxMSxUGI,0.108,0.686,205707,0.722,0.0,2,0.494,-5.4,1,0.256,94.006,0.515
4u5xLMRN0dgKBFFN8FiNgv,0.257,0.676,216787,0.91,0.0,9,0.153,-5.096,1,0.132,120.022,0.716
0SUukeNYkHMk8bxwgGQKJa,0.0894,0.708,215800,0.87,0.0,10,0.347,-4.473,1,0.0557,99.963,0.547
0G31zWm4L2c9fJ9zAzWsar,0.3,0.744,237907,0.726,0.0,0,0.242,-6.053,1,0.0491,120.043,0.723
39Gb80bu5xF0rQtAxTxUS1,0.0538,0.685,235720,0.912,0.0,10,0.392,-3.411,1,0.0687,99.957,0.511
77VXEopCatM9pqJl0beeCj,0.382,0.834,237680,0.868,0.0,8,0.203,-6.498,0,0.0415,118.025,0.912
6sna5KCgNbt1ciZtVJCjzx,0.701,0.635,354973,0.856,0.00019,4,0.0565,-3.946,0,0.0375,97.276,0.688
1JXcB149QtbcIpDUA6YZOB,0.457,0.751,220135,0.722,0.0,2,0.178,-4.197,1,0.0506,140.043,0.788
26ucR33snMkRD6JExhoD6I,0.275,0.699,316093,0.83,0.00241,0,0.121,-10.935,1,0.0365,92.855,0.731
0g9d2hcBECm8eOuxG9w5kH,0.675,0.685,359227,0.801,0.00132,7,0.0906,-10.094,0,0.0329,90.23,0.738
2uJyG7lhmZ8bFrbVVlc6AH,0.213,0.69,354133,0.666,0.000373,5,0.309,-10.211,0,0.0348,86.039,0.842
1ImRLQGYsmrn3NaiKvO6pt,0.101,0.887,197833,0.889,9.06e-05,9,0.0493,-5.735,1,0.0813,122.011,0.934
6R1BYGCTmuY9BJQB9aouVk,0.00294,0.759,239758,0.913,0.0434,6,0.0625,-6.542,1,0.0483,145.001,0.96
39IcXxdkoHMTvFEtrBh20v,0.106,0.855,193043,0.891,0.079,11,0.0546,-5.715,0,0.0637,115.032,0.538
0vC5QV2sW3jdQByQXh5InH,0.0317,0.741,172000,0.79,3.31e-06,4,0.158,-5.681,0,0.102,120.032,0.314
48yyiwTg5ltlhaoITAp5sz,0.0123,0.818,222339,0.961,6.73e-06,7,0.0593,-6.659,1,0.0572,140.025,0.93
0tzixmHNQfE6S6SirSToxW,0.641,0.276,237467,0.572,0.0,1,0.2,-7.818,1,0.0377,77.986,0.285
1OJkKHmXsZVKtWlECdpDAe,0.24,0.692,228147,0.855,0.0,9,0.0967,-4.77,1,0.0725,94.984,0.777
1WvNTYRxyodbQ4NPmO9jKZ,0.233,0.549,185213,0.548,0.0,10,0.0789,-5.698,1,0.0321,81.622,0.714
2mDLrugtj3r6XpH3SdlLGB,0.528,0.549,188893,0.764,0.0,1,0.0782,-5.881,1,0.0427,157.502,0.573
5YPyuMfaK6GjdFfRaryJak,0.524,0.622,243307,0.647,4.82e-05,4,0.0872,-6.913,0,0.0352,206.037,0.815
2a1o6ZejUi8U3wzzOtCOYw,0.0846,0.4,198773,0.915,0.0,0,0.0503,-4.89,1,0.28,88.917,0.878
69Ej1xrGjOcHvIMtMKxK0G,0.184,0.817,204600,0.714,0.000132,4,0.042,-7.501,0,0.141,94.001,0.714
48NXpYRuvv9izul4oXhqS9,0.106,0.887,315293,0.701,0.00948,4,0.0466,-5.892,0,0.0873,110.002,0.965
79zvVrn65ksbiGQxrtV4I5,0.00607,0.788,193613,0.873,0.00052,7,0.0908,-2.322,1,0.117,91.981,0.703
6doLqlEfsI2zjsYQCNn5z8,0.21,0.785,239493,0.882,0.0,8,0.754,-4.207,0,0.0494,114.009,0.724
6lV9cTvioGWqRXSgfjAUGL,0.0352,0.773,252162,0.767,0.0,7,0.299,-4.019,1,0.0819,94.99,0.49
4HzqWEdAbzcVFDv0pvxV4w,0.138,0.762,201181,0.77,0.0,5,0.15,-2.758,1,0.223,177.998,0.631
5Fh9fyHRnSwKLo4asG6fEX,0.407,0.574,267017,0.925,0.0,8,0.259,-3.729,0,0.0648,95.738,0.905
0bI5WRiDfU5BY38ufOJtGu,0.165,0.822,225366,0.719,2.48e-05,10,0.174,-3.633,0,0.0576,82.01,0.659
4XqXNU8MwPHwbgZmNXmAdc,0.0999,0.85,168601,0.756,0.0,11,0.0873,-3.439,0,0.0407,120.024,0.896
2ctjDCCg1wHoQSjIJ8p6U4,0.252,0.897,207627,0.864,0.0,11,0.517,-3.735,0,0.147,95.981,0.542
560GL9Y8gDtKPRIJ41oA3c,0.0945,0.844,220133,0.757,0.0,1,0.16,-4.61,0,0.0523,94.977,0.532
0xJFWROBNTBL4sKEuA5pm6,0.00849,0.804,162400,0.745,0.000942,4,0.0378,-5.963,0,0.229,183.985,0.635
7JbMsR4rZh6J77LNafur8U,0.0386,0.895,190493,0.792,0.0,2,0.0547,-5.923,0,0.0769,96.018,0.941
